time,hit,x,y,z,gx,gy,gz,accel_magnitude,gyro_magnitude,x_roll_avg,y_roll_avg,z_roll_avg,accel_magnitude_roll_avg,gx_roll_avg,gy_roll_avg,gz_roll_avg,gyro_magnitude_roll_avg
6.331077814102173,True,0.9601633660744697,-2.190415384881289,-0.7443778824271232,-0.8201631762643922,0.15008766773183704,-0.12209913316718546,2.5868313104639715,0.9766329917434492,-0.1013630387845378,0.5139512296642964,0.5184443088651972,3.472847864559994,0.33836801004702177,-0.3483837024101966,-0.331454395413172,2.376850318910913
6.350873947143555,True,-0.6514463196544072,-0.5428199664452369,0.044850216677471216,-3.0328479159412347,0.0175010012151598,-0.44509456440722517,0.9922883390482768,3.0067993627499106,-0.03487097886704955,0.15644334763052226,0.3009019675968499,1.6914370494161792,0.2265706689038871,0.2570056414565299,0.2156879844720481,1.2036745704167922
6.370653867721558,True,1.7875571157927843,-0.018255512332404588,1.5594207863479042,-0.3774617943917329,-0.690717974205319,0.15688017713931227,2.2651196292199804,0.909464561093395,-0.05387621579506614,0.13618049805092144,0.33227902274844795,1.8039005517432158,-0.08532454377590602,0.2840844937100563,0.22343550011557048,1.2027869212405795
6.390630006790161,True,-1.6536083120475116,-3.314716414296056,-4.1272151003755795,-2.111294228910659,0.4528124686310273,-1.183764313415894,5.499966070715308,2.497333584724911,-0.4707771562689696,0.6933896875217822,0.41741986306741535,3.2744320109901235,0.10772358927490999,0.011402585562921355,-0.028112388443140523,1.94245098744574
6.410446882247925,True,1.6841474174303883,-2.417303128060591,0.4429727192337237,0.18523671584403936,-0.03287737680827135,0.04801229393903748,3.053443558617065,0.11543783566799887,-0.11656760695493923,0.5586948409036379,0.5368306423640344,3.4957234858610726,0.3365194030402551,-0.3227055758726359,-0.30435554370097667,2.3959856275518536
6.430418014526367,True,0.33113706530555104,4.317285527102977,4.524580433934118,2.263896414058957,0.47010833907206195,0.028831162889081302,6.020539349012425,2.3364309136111134,0.1452267362876326,0.1286489644800687,0.09216840782296717,1.5085824235557737,0.4039312269961471,0.22205534100026386,0.2728135701507733,0.9585833548078152
6.4501118659973145,True,-3.925481445035399,-4.435385938495671,0.469256147330146,0.25758044846565953,1.7621582412816281,1.1771947913005212,6.2408315046029,2.112235365783552,0.3342802779723134,0.1343032008856604,-0.07904166706634295,1.2494441746681098,0.39334735957596173,0.14148573913533616,0.19004733158553733,0.8934935096728348
6.470360040664673,True,-0.016535069679158947,-0.6406796718877261,0.7568214748461898,0.7686727353486229,-0.34339352370660897,-0.23583386074825397,1.049882563651347,1.1272833955228063,-0.1868827042212546,0.47596405569876554,0.35454343879050176,3.480194455747908,0.379490317860299,-0.30257498293630747,-0.312105262999115,2.393178843553579
6.489965915679932,True,0.547300059818042,0.9856849735069342,2.561444719612465,4.502647758707673,3.5060672682510767,2.994739897943463,2.871012684148219,6.408654985999481,0.5015197272265858,0.1711720612296288,-0.216205941897444,1.007111968766669,0.3508986954891656,0.06412362479566056,0.004814770235818937,0.6880002923241424
6.51010012626648,True,-0.9817499398275048,0.49486558616777526,-3.5902010897520102,-0.7583883975199623,0.199632196966063,-0.12000734088711003,3.916957905202749,0.8070560528968281,-0.14058232840450346,0.5207661974504482,0.4450307129944689,3.501000015788042,0.3580759551262886,-0.33676380451327287,-0.32179912010143963,2.356444100250706
6.52997088432312,True,0.2806314236587806,0.2189433488497725,-3.3152986705444625,1.5178348632212262,-0.005905172482992234,0.42374889977249236,3.2096356201724072,1.4658894488384566,0.013308744347203591,0.31467683018507825,0.02471297914911669,2.1006579695954413,0.03914148418457618,0.2471705426017181,0.20794573272148184,1.3724465114410005
6.549927949905396,True,0.40884743431995046,4.037119113117964,2.293806193139628,2.7906945530076497,-0.5062054512494432,0.44914238985449134,4.614926649815495,3.0577360516885586,-0.3030267880293733,0.6935453632185702,0.4329930714640813,3.2891522665853015,0.017585580179175817,0.28680407706371935,0.22524043775178731,2.119206754765227
6.5697901248931885,True,0.900809920418578,4.647011882855631,0.9341728967369306,4.721610711758788,2.5855072272907744,3.3463042244750025,4.62395751062773,6.441687983099242,0.4887643103076578,0.2095949785294535,-0.18553068388336652,1.0597841528995375,0.40861303799699167,0.124203594767443,0.07047107412680961,0.7801615305688316
6.589931011199951,True,0.5881469995873321,-0.8534844792494318,-1.2088693308453256,0.40348414810530475,0.3827894794149275,0.2203455388306055,1.5667473432438872,0.6105120385072473,-0.14951657446761346,0.5744328518698625,0.49768252976813515,3.437231972033505,0.3240526109150446,-0.32198675373124724,-0.3188117389642166,2.354705030676902
6.609682083129883,True,-0.7088294095354939,4.294855381054521,-2.762407817914152,-1.604994047894634,-0.05043938635585321,-1.0129722961932093,5.033597432613906,1.7608029174888677,-0.21016953107482086,0.2686343022717725,0.3111256048566544,2.7353545572133324,-0.13098597228895362,0.3467857921749497,0.23753066488070085,1.8130601273742395
6.629770040512085,True,0.04069772362187632,0.7749658964647393,-1.1966088872314342,-1.7073488227560387,-0.08013091027764156,-0.556979361120507,1.4383146728589096,1.85547370855374,-0.2618034828143608,0.310190180632309,0.2569264628252038,2.840478486144399,-0.18116788316689098,0.35723410300484887,0.21332165570619602,1.8718476601417762
6.64957594871521,True,-1.8017238096047232,-1.6934457893009631,-1.9364036427145075,0.8225569957182582,-0.036718530453877816,0.2576386655524632,3.2894606819407843,0.7056533038580364,-0.187270554278173,0.0960385616325394,0.13550133547138205,2.568330166053658,0.13619256665204113,0.29509447162302005,0.30860162471989117,1.4975102758125165
6.669586896896362,True,0.547300059818042,0.9856849735069342,2.561444719612465,4.502647758707673,3.5060672682510767,2.994739897943463,2.871012684148219,6.408654985999481,0.5015197272265858,0.1711720612296288,-0.216205941897444,1.007111968766669,0.3508986954891656,0.06412362479566056,0.004814770235818937,0.6880002923241424
6.689427137374878,True,-2.989141360170156,1.7039303079072492,1.5958730706908149,4.0545981679367005,-0.2567486294103348,0.5792663530457551,3.674370736913164,4.12197608298875,-0.41445811453393316,0.7495213095880032,0.7075115664339546,3.373453828552776,0.08383582950234948,0.19771281303315127,0.26613045468126284,2.097626302562515
6.709317922592163,True,0.5090277785252152,-3.6433487740737824,3.23487139104224,-3.793092072467289,0.9858793257964251,0.007584553371867563,4.960754935428596,3.7603210144143873,-0.2183363371554541,0.5569917615681504,0.3625110511924615,3.4231387211488267,0.13532101310887484,-0.3338012309188295,-0.35059617350748556,2.3382557316066435
6.729352951049805,True,0.5738461459816161,-0.02744252299237061,-0.6412810937423703,-0.11314355305338328,-0.157918567234217,-0.12171511004421691,0.8328615423324129,0.12732344705182497,-0.28671356360424627,0.335321856596769,0.638089877053311,3.224637490862167,0.3590158249748886,-0.30072549112440095,-0.31745821433982074,2.347811661057689
6.749172925949097,True,-3.638326567849706,4.45955181499808,-0.49732839308440013,1.8890235894501783,-1.2585675096799258,0.21493447053195713,5.718930659000171,2.3974287957966602,-0.3145983259825901,0.5804891291440387,0.399573275177006,3.2224636333518446,-0.04074163081620061,0.2931806741267098,0.20892359301068186,2.0485963569466143
6.7689268589019775,True,-0.21745935194890795,-1.4010471336182708,0.3345899262109609,-1.2452022925115591,0.2749411471227436,-0.44510849030722666,1.322443683294716,1.6170618794677714,-0.12415833062811779,0.10440445305678284,0.24430195045632383,1.8065427597998887,0.04620494257239125,0.27433473509290374,0.20094255696864582,1.203245377862138
6.78867506980896,True,0.04737504443857557,0.5468886686324836,1.6410605729830523,1.122075117680346,-0.7871466637312658,-0.13828155741675943,1.6398470985823401,1.4093591338253988,-0.20933042042382,0.4953470324844641,0.4001707258892252,3.4605568904728643,0.3766098057621489,-0.3212875396693033,-0.3291165211533024,2.3896734122108394
6.808664083480835,True,-1.4163899872765149,-1.2566140624012245,4.641795793394373,-3.7966435496836213,0.8756958414393139,3.789026301601511,4.991389455875342,5.147680722528998,0.40246091520727595,0.1965661050897927,-0.08841947658307107,1.147689789841635,0.3954512790529963,0.12310441412299751,0.14943044678793602,0.8844868529406016
6.8286731243133545,True,0.8971709461717617,1.8276489430028087,-2.628640921526612,1.0818431937840378,-0.8034366532828291,0.03020646945221561,3.3901574794538183,1.3407091512646574,-0.06597345959324925,0.1361090941472629,0.29366389837405826,1.8814953900598403,-0.06902374258673799,0.2564154838532764,0.20158464776020285,1.242302400352961
6.848505020141602,True,0.18665578274059116,2.465014125961458,-4.376697642954882,3.4281547616013754,0.6109445889019032,0.07497811660853204,5.021221706634394,3.386071055152254,-0.3474942669688111,0.7716953965127061,0.27710251418603365,3.3381743892086466,0.11084404127523875,-0.3650885203274047,-0.35580471649503465,2.376909847566181
6.868608951568604,True,-1.0123347134888816,0.3379719124556381,0.6532239058658315,1.76310941350278,-4.4643859617070385,-2.583504471026504,1.270284591920809,5.463192704687142,-0.44050662246794864,0.685536752907772,0.48656668123830576,3.3877771373027143,0.20453557241875392,-0.2588679149979941,-0.2742343474735159,2.2369456549730686
6.888585805892944,True,0.547300059818042,0.9856849735069342,2.561444719612465,4.502647758707673,3.5060672682510767,2.994739897943463,2.871012684148219,6.408654985999481,0.5015197272265858,0.1711720612296288,-0.216205941897444,1.007111968766669,0.3508986954891656,0.06412362479566056,0.004814770235818937,0.6880002923241424
6.908175945281982,True,0.547300059818042,0.9856849735069342,2.561444719612465,4.502647758707673,3.5060672682510767,2.994739897943463,2.871012684148219,6.408654985999481,0.5015197272265858,0.1711720612296288,-0.216205941897444,1.007111968766669,0.3508986954891656,0.06412362479566056,0.004814770235818937,0.6880002923241424
6.928272008895874,True,-3.250217281028479,-0.16456258939400423,0.3033421147877621,-1.7953690232442456,0.256135695606184,-0.4933135069684298,3.2126525548197504,1.668676335969287,0.07308804126490258,0.09938664180892971,0.19112920521652127,1.5777740399212221,0.3881385093827823,0.238621304211727,0.26462890587096005,1.046838267868455
6.948222875595093,True,-0.36033707205125143,1.4871291623189509,4.975802099891845,-0.8721314419059288,1.0516336999320692,0.4642849495865831,5.240960792601895,1.3108888236174991,0.1612511014888976,0.0825878179376698,0.03509291581661849,1.4040994019302624,0.3843745082871103,0.22090953468584104,0.2733762352188066,1.0108765531646973
6.968034029006958,True,-0.24079237717893157,2.2962064480773985,3.749961465831356,1.174428157988868,0.006457162665395012,-0.2521665014769667,4.458994983774584,1.3193989859764963,0.13141586929408652,0.1673682719709663,0.16054972365618084,1.52685145559157,0.4305523611880911,0.21848977761953853,0.27730369469281285,1.049901838582732
6.987969875335693,True,-2.285596696688316,-3.9836885238361273,3.9488014607049755,-1.4444320498862395,0.061955128523764356,-0.30285218422942906,5.964200115037625,1.5298356450448511,0.10669350323443098,0.10534840997801767,0.18659191763147337,1.6132804193496486,0.3994530187354618,0.207483227784786,0.2855173609287308,1.072670700350895
7.008021116256714,True,0.5894531116630973,-0.5147196786351539,-0.23034915748843865,2.331616525041669,0.7186507900909365,0.47119693009866787,0.7592218999512962,2.2751718124954143,-0.011921951138313342,0.3029664626954572,-0.02826907285128374,2.3142448737903405,0.14175907614919175,0.25688522832567656,0.2552585950458347,1.4755612912475862
7.027723073959351,True,-2.729380684168461,-2.692900933919096,-0.20970446922789968,0.6896087699208813,-0.13678443919105998,-0.9227522032375971,3.8868954745340263,1.1646758655810094,-0.5088886437089716,0.6631530180594504,0.5520513723857172,3.2856083829596265,0.1553048318562526,0.058232930391618,0.06377439650299212,1.9542088116430003
7.047635793685913,True,-0.35461761735236424,-0.438614653895058,0.15580652177038104,-1.6756594820221282,0.2787192810260774,-0.2573535173027872,0.5153564399803459,1.750061744378124,-0.12616639078850633,0.07501955212829982,0.223851456133755,1.8619774657174804,0.002348807095772463,0.27073069382810033,0.2081718705822867,1.2217653906719737
7.06753396987915,True,-0.37597921818229557,1.104098302794211,0.9741777193379022,-3.2213401518351525,-3.800162283578635,-2.4664022109127353,1.6269010768380117,5.47869386878781,-0.42890457878200033,0.6130317199585019,0.44681739864164,3.258290737151638,0.08117218796519257,-0.36941333414317007,-0.3377635663370687,2.309293785251019
7.087476015090942,True,-1.9542911341738338,1.5741764225203156,0.9044009248084881,-5.031694723888026,-0.8433741992233981,-4.499508836508978,2.66439581814089,6.846837550645157,-0.47271188239613693,0.7236293508661615,0.430482559156358,3.2682114562269606,0.07014611210373323,-0.023554085510818154,-0.11219247757939155,2.0565359009434188
7.107371091842651,True,0.8821556529062192,2.013714707394177,2.9242420231773716,-3.1946727128728365,0.9389865123942178,-1.1822118924681022,3.6294566257962373,3.3919383885158,-0.2060447865129979,0.16907464761541302,0.30271109437568744,2.6637189140624766,-0.046573709109449885,0.3414164688494906,0.25365493718343285,1.7287971718300434
7.127208948135376,True,-1.2808438281223264,-1.1928571282624527,-0.9303348692048787,0.2820953839631466,-0.0760199302907001,0.23998084031871397,1.9082675753049114,0.27635426476050073,-0.1564928991035926,0.12843073209685926,0.18498442648638752,2.4645529006676217,0.1327927576059943,0.29193688420082325,0.31311323196187046,1.5215496078692232
7.147213935852051,True,1.0406589528110821,2.2995015576032567,2.896124161427189,-3.7792632071865353,0.9386857677028588,-1.0063305624172234,3.941913717149363,4.055594428709917,-0.2091353277485725,0.13002555690998768,0.23278536877391542,2.6268117942955214,0.06338999485569835,0.31220581562889405,0.2822955026483993,1.6473969507985784
7.167226076126099,True,-0.009882947069829383,4.846910167923622,2.8587426854223303,2.4658729775337886,-1.406639955873054,0.23999942495172927,5.584288697605274,2.960316490071976,-0.2293268988369515,0.4633934266431223,0.37376016581944876,3.0342543430690774,-0.07973131956524682,0.3287612480968087,0.22862218397078457,1.9330131093565737
7.18704891204834,True,-0.1977559109763085,-0.27549055326386224,-2.33930776829695,1.6885157548770209,0.1601673487681529,0.4877428800757518,2.265088191012747,1.7041609729410223,-0.01206606557685763,0.3185195012676498,-0.002863106310465124,2.1578069872128736,0.07255562674704724,0.22523357130237479,0.21370350728255383,1.419053160109561
7.206954002380371,True,1.874769368376651,1.669932631180983,-2.9707597459373094,0.6894215387918209,-0.6203811772611014,0.013128978029550563,3.959019046128653,1.1199428240036764,-0.02563477305169067,0.18061809039525484,0.2275670873706261,1.909015262382495,-0.04752481075703109,0.23451150802287685,0.1938244228933396,1.1921846228204667
7.226991891860962,True,-1.0163851352630902,0.8494008785897118,-1.7453263075904457,-0.3959766772494033,-0.03162080175537079,-0.5471271039685288,2.418809326781472,0.5443473424857673,-0.07454781243986185,0.1976771804011276,0.21333845989383607,1.7411979171869902,0.2143003320031832,0.2470792736446537,0.2035163204113441,1.1609740886183502
7.625041961669922,True,0.547300059818042,0.9856849735069342,2.561444719612465,4.502647758707673,3.5060672682510767,2.994739897943463,2.871012684148219,6.408654985999481,0.5015197272265858,0.1711720612296288,-0.216205941897444,1.007111968766669,0.3508986954891656,0.06412362479566056,0.004814770235818937,0.6880002923241424
7.644843816757202,True,-0.5180268453064958,1.2129580915377745,-1.3341564224115954,-1.1062622903778554,1.0659975138815594,0.4781453020204565,1.9757882186176514,1.6794897895498284,0.18931211228757278,0.03801720682485748,-0.07368412060205044,1.2378565701024498,0.40214199919949556,0.18461950708111777,0.26069480890466146,1.0036126743361984
7.664695024490356,True,-0.7869694206319607,-0.2731055619949391,-1.6820725171973454,-0.6926163495745672,-0.07333640467260068,-0.14397642816677383,1.854028965198833,0.6762386212719192,-0.18120051782615354,0.4888934895834671,0.3450227842581841,3.460280180209563,0.34644201611052905,-0.3103425185721751,-0.34259279164559403,2.337088969692944
7.684460878372192,True,0.5460043810655983,1.1994342851664146,-3.3771982833907637,1.8684318009221836,-0.021545888481955766,0.35408386942707765,3.7773424339982014,1.8078927518391803,-0.0027274498283148814,0.28437978365076805,0.06642428065270103,2.164439367851876,0.038888549876722,0.21791288785366753,0.21362994241077085,1.2952632247859763
7.704952001571655,True,0.03753898013474557,-1.2515428398158897,4.3342681212103855,1.1302610833607953,-0.010142231284044791,0.6605188499095902,4.4867638918409884,1.0718312357137452,-0.018324547071628654,0.2685655293218548,0.038286556891731674,2.3124527683153047,0.1710060861317275,0.2740760512358487,0.2658243082725993,1.4614740621877476
7.8440868854522705,True,2.562929150393576,1.5262385855305536,2.0678281111535566,-0.8930096243882216,-0.5594176639631631,0.23396822558621738,3.6274689276663974,0.9746670158300622,-0.069190820938602,0.10778674975190376,0.3234136983609106,1.8301156549613,-0.07656328867177803,0.2991368137758926,0.19842194767724214,1.2207328304989185
7.863961935043335,True,-0.04100667119803264,-1.9143723553693899,2.59077792573505,0.0927723982033333,0.7091989477490555,-0.1584472663935384,3.359895259013172,0.8287422919192734,-0.24321608286183516,0.5230743743272602,0.43861740470285243,3.435036796179429,0.15623482289450988,-0.3362992766954946,-0.3176940325480595,2.3717250819654074
7.883899927139282,True,-3.214310098503797,2.888861793517892,0.5282464674544646,4.445464463040661,-0.49069310321757154,0.3016886490901913,4.412910661371762,4.450701812591612,-0.4268245198811972,0.7550338363193749,0.6576439282907282,3.3742452389976623,0.08747145147517713,0.1729714394130306,0.23233153338786805,2.1089993878495243
7.903861999511719,True,-1.2944532686726147,-2.634970898171911,1.1654174988439727,-0.7989411622750625,-0.33920230066797713,0.44523416984594716,3.1995045183112336,1.0170780133564072,-0.11360670544336499,0.16476996800941734,0.1905112647483838,2.4762110675275903,0.17147444273954918,0.26720342303813355,0.28163641031110775,1.5143610757485433
7.94342303276062,True,-1.8561113610920366,0.22200562986546635,0.3900041935275434,2.8624181624447442,-0.5738487587224724,-0.18712905031768903,1.8313743878164874,2.865903147290361,-0.48260870237760783,0.7199509902905108,0.6657741470398132,3.3107916681982448,0.07468155326160512,0.11873748913993354,0.17381105132277336,2.092277192826749
7.9634411334991455,True,-0.5109324760977965,-1.1128279469306634,-0.025913217259370912,-1.032912949884039,1.2164739269374474,0.8832514106992988,1.2195428837237932,1.9021002985609292,0.22132220428110905,0.030719728052121094,-0.03971643518822246,1.3099308546414872,0.38858727733911186,0.15343186029841394,0.24567096003733274,0.9449595308154978
7.98334002494812,True,1.3163551981835568,1.5327009221402936,-3.286834984237232,1.5915072410062836,-0.24829930566403643,0.2763591673585641,3.5328193886161126,1.6762105894047352,0.007947703191927108,0.2751228011917714,0.1028515524303736,2.1205453352577512,0.026417207753502165,0.2563154942991428,0.2033692816127684,1.295855786308707
8.023279905319214,True,1.4496635184121094,1.8096715808783905,4.11786045985556,-2.8426238232074734,0.6054141768450176,-0.9344135234886283,4.563182331837395,3.1943788773432336,-0.2057506859847095,0.10928830687229603,0.1641353427139039,2.577549697372914,0.11232697583549137,0.31028919814914663,0.275778191270431,1.6278180856483602
8.10291600227356,True,-0.04089296374497723,-0.7098239371364327,0.7007000862567696,-1.0077272666864492,0.35779188146274427,-0.4687260848476126,1.010680531567467,1.2077656038817992,-0.1029043409284466,0.11017746656426482,0.24267436576497498,1.8940175890586457,0.09201673401374952,0.2676508848395666,0.17886248441053373,1.2180146344146157
8.122666120529175,True,-0.33353585542254127,-1.6009319537478464,1.437501206776811,-1.620387131493916,0.38625989992329873,-0.6284131303265184,2.3297634780904115,1.5607669695968056,-0.10600476927521624,0.14211390707140817,0.23881030124496014,1.7967286334020436,0.14433488336917513,0.2650137735619859,0.20020968972226266,1.2200276190988395
8.142526865005493,True,0.49403780952487886,-0.28754167800579616,0.06186572715888002,-1.6181481580699815,0.1189418915051745,-0.05758000910953036,0.6402361467578777,1.4882218446271573,-0.1318405619980362,0.09426249769880218,0.25602893552186956,1.8388454903948626,-0.029040600013932303,0.2947021167194407,0.18485760465071535,1.2247969676419672
8.16252589225769,True,0.6102391525484783,-0.7665347832648763,0.4557201506981367,1.1312311484505944,0.6862077829573816,0.5616039792443248,0.9154740423137961,1.6054872935640079,0.008720112343269174,0.27039988384133207,-0.01588501368827538,2.287027689219943,0.16365721177158127,0.2897125940528886,0.2640020038723011,1.4201571140275946
8.182460069656372,True,1.0028304902601501,4.324883951188911,0.7271813050558917,2.3307435469356514,-0.6809565117676635,0.3576689552589288,4.536964964959671,2.4864785043265343,-0.3197938187933693,0.6514974373225519,0.39287059244947675,3.3236232819946085,-0.013726665051793567,0.28947457669532534,0.20868694521758274,2.0536377414802898
8.202526807785034,True,0.8962543985813715,0.07591466849073802,2.550223925283345,2.8151258325288784,0.34011530725124856,-0.13194527923470062,2.8429943613212685,2.7603355006100925,-0.19571549585534231,0.47997904634970207,0.5176451351103589,3.403051225973185,0.1860661101096823,-0.31324023516001925,-0.31770979122311055,2.4238872518325354
8.22239089012146,True,-1.6040681025609358,5.325480019787121,1.2332039196453732,2.003081288040391,-1.4735105739350758,0.21756901705938214,5.57319284715903,2.5672625876192807,-0.27883905065905357,0.5305817639936503,0.36417465976317365,3.1209875331594437,-0.061788070773637155,0.27617148022283816,0.22107441691890783,1.9584516979837596
8.242234945297241,True,-1.314892079360245,-2.6155171909058663,2.086808258726758,-1.0041973297231832,1.3405470031458766,1.0611005337787678,3.424760570062661,2.0275226942283617,0.2653606785515854,0.0585581375799613,-0.03981271247207773,1.3051672135569485,0.3979814474805856,0.17190286497046814,0.20532334582976264,0.9060830685747183
8.262105941772461,True,-1.5848235441389174,2.6301109129751743,1.3776454248933971,-1.7364154978806885,0.2905993685999554,-0.594150077116312,3.32045730488225,2.0738833071564633,-0.019497324188033065,0.1877572651035891,0.24878240466856044,1.6834535587972619,0.3390989932326535,0.21232556548701698,0.25882955831287024,1.084654260524842
8.282010793685913,True,-2.6147058616933956,2.5698083003342833,1.17482176601988,-0.6713002797527264,0.254070994352136,-0.4740059933439078,4.020848908909827,0.7914166237813763,0.015963756578276107,0.11481774942967839,0.24596487062400846,1.6885884253728518,0.3803738540571134,0.23265004203867218,0.23419745413011359,1.0409620211565058
8.301935911178589,True,0.6839048801042531,-0.8439397739957148,-0.36612770312906306,0.6737230588768203,-0.3995837168517723,-0.08090938813925999,1.2704230918131711,0.9667608676009263,-0.27972960689071136,0.39759964459904223,0.5898774484844517,3.375987301413181,0.40934862986928133,-0.31977167761995684,-0.3406999281177673,2.37611481424629
8.321982145309448,True,-1.330871730935995,-2.511273745277334,1.0547904050551054,-2.281046454424394,0.30117112650308897,-0.4311679822715226,2.8478024272338422,2.2238546489150512,-0.09133024259654203,0.14885172592735965,0.2517730047138768,1.8159587897964562,0.16760588318291572,0.272898063826806,0.22469527259597483,1.1633452862630314
8.341710805892944,True,0.7326857030681396,0.7528869097222436,-0.6234869263192502,1.6176839844681126,-0.7079543498386572,0.02637227372612543,1.0034770454942903,1.6966076894090496,-0.2828357562071656,0.45888825911139114,0.5473452204706851,3.3884790537158613,0.4087764114949107,-0.31820642183584374,-0.32461509656735144,2.3803245893693683
8.700057983398438,True,0.5070915933625293,0.05625587351110143,-0.3455414208255056,0.13685507330753358,-0.03600364971202886,0.015297724272681895,0.7348553094309335,0.11506594990190916,-0.29323527589837967,0.31742181132990555,0.6704816056516725,3.204485043785569,0.33664693542959007,-0.3165117435796997,-0.3233831099124145,2.318924125282276
8.739938974380493,True,1.512186556936337,2.028163594695894,4.957996622408663,0.3556445213155865,-1.8334791292649284,-4.13731882291098,5.476200178860735,4.563032538358351,-0.4682691253382271,0.7441081740691574,0.5137568814027572,3.3120725743990445,0.05440236301184018,-0.06384713085129762,-0.18139804882445243,2.061695995239312
8.799829959869385,True,-3.3659454440985264,-1.4697312474637574,0.8121258015740693,1.2980115956369782,-0.28002929000084054,-0.5380761346470051,3.693694569738619,1.6689801163799025,-0.4851102338477016,0.6909902459273173,0.642263666452864,3.3333065299037066,0.11319113583518765,0.09584606522805302,0.11147246833656271,1.973966521144898
8.859587907791138,True,-1.854649307926799,-3.3223228318649913,-1.817791166082833,0.8419368971038313,-0.0338023606703247,0.45887268838372897,4.313280806909352,0.8156170690269923,-0.21962776632296557,0.05345512889229527,0.10322628448007463,2.601874597036807,0.151628667878701,0.2866189532374874,0.30476238271596606,1.4719315824146006
8.919338941574097,True,-1.7985348940234058,-1.51191683176963,2.959261636582126,0.6000857588867397,-0.362387501879174,0.5209466398211233,3.8943624876091176,0.8092910579209166,-0.061654652750728435,0.20495019695737257,0.17630141711295788,2.3329904207166154,0.18054138954365243,0.28323793577966405,0.30051889430846535,1.525799226127088
8.938955068588257,True,-2.6618105362914295,-2.81955639002894,1.0543758414333926,-0.5710211193948931,1.5663326835777756,1.0238422733312131,4.215053132507001,1.8681746169353157,0.29237375464549037,0.09116004697068378,-0.0877651423246896,1.2537336279791191,0.3898015146118001,0.1540587265824433,0.21057204612339378,0.9131814455638975
